#Record "Start hour" " Dem" Win Sol AirTemp
579 289.0 28725.52 7342.40 0.00 6.3
580 289.5 28126.81 7258.37 0.00 6.6
581 290.0 27737.22 7130.03 0.00 6.3
582 290.5 27609.03 7001.80 0.00 6.4
583 291.0 27153.35 7008.30 0.00 6.5
584 291.5 26669.06 7014.88 0.00 6.3
585 292.0 26257.76 6994.85 0.00 6.2
586 292.5 26178.89 6974.92 0.00 6.3
587 293.0 26840.83 6848.82 0.00 5.8
588 293.5 28200.18 6722.80 0.00 6.1
589 294.0 31625.14 6782.35 0.00 5.1
590 294.5 35075.75 6841.97 0.00 5.5
591 295.0 39365.83 6726.92 0.00 5.0
592 295.5 41649.50 6611.96 9.15 4.9
593 296.0 42178.31 6569.85 16.99 4.0
594 296.5 41859.76 6527.82 26.13 4.6
595 297.0 42269.20 6622.72 198.59 4.0
596 297.5 42247.57 6717.69 371.04 3.5
597 298.0 42143.08 6549.63 542.16 5.1
598 298.5 42229.95 6381.64 713.27 4.9
599 299.0 42500.31 6476.53 859.54 5.0
600 299.5 42742.06 6571.51 1005.81 5.1
601 300.0 43133.76 6852.00 919.55 3.0
602 300.5 43219.65 7132.58 834.62 4.4
603 301.0 43145.74 7386.54 847.64 2.7
604 301.5 43101.42 7640.59 861.97 2.5
605 302.0 43011.72 7759.76 690.85 3.5
606 302.5 42809.57 7879.02 521.06 2.9
607 303.0 42883.62 7841.31 412.65 2.4
608 303.5 43880.03 7803.69 305.56 3.0
609 304.0 45599.51 7777.03 164.52 2.7
610 304.5 47876.36 7750.47 23.50 2.4
611 305.0 48371.65 7763.57 0.00 2.0
612 305.5 48025.48 7776.78 0.00 2.7
613 306.0 47894.36 7763.38 0.00 1.5
614 306.5 47736.60 7750.07 0.00 1.4
615 307.0 46881.40 7661.56 0.00 1.5
616 307.5 45539.87 7573.14 0.00 1.4
617 308.0 44243.71 7458.11 0.00 1.4
618 308.5 42495.73 7343.19 0.00 1.3
619 309.0 40604.71 7316.54 0.00 1.3
620 309.5 38268.78 7289.98 0.00 1.8
621 310.0 36314.61 7294.26 0.00 0.7
622 310.5 34271.65 7298.63 0.00 1.4
623 311.0 31860.72 7320.58 0.00 0.6
624 311.5 30319.87 7342.62 0.00 0.7
625 312.0 30001.28 8363.01 0.00 -1.3
626 312.5 30227.24 8380.63 0.00 -1.2
627 313.0 29951.07 8270.02 0.00 -1.6
628 313.5 29275.37 8159.52 0.00 -1.4
629 314.0 28839.38 8135.07 0.00 -1.6
630 314.5 28850.28 8110.72 0.00 -1.7
631 315.0 28428.11 7907.36 0.00 -0.9
632 315.5 27827.37 7704.10 0.00 -1.3
633 316.0 27513.71 7657.58 0.00 -1.1
634 316.5 27619.31 7611.14 0.00 -0.8
635 317.0 28098.80 7595.53 0.00 -1.3
636 317.5 29412.88 7580.03 0.00 -1.2
637 318.0 32641.79 7582.09 0.00 -1.6
638 318.5 36231.78 7584.25 0.00 -1.5
639 319.0 40813.23 7749.74 0.00 -1.8
640 319.5 43117.80 7915.33 22.17 -1.8
641 320.0 43737.41 8016.77 43.03 -1.7
642 320.5 43512.56 8118.31 65.19 -2.0
643 321.0 44103.56 8241.82 289.45 -1.3
644 321.5 44060.22 8365.44 514.99 -1.6
645 322.0 43626.22 8460.24 779.62 -0.2
646 322.5 43162.63 8555.14 1044.23 -0.9
647 323.0 42955.53 8658.76 1233.21 1.0
648 323.5 42794.79 8762.50 1422.17 0.5
649 324.0 42963.56 8806.50 1393.44 1.2
650 324.5 42924.17 8850.61 1364.70 1.3
651 325.0 43045.59 8751.06 1193.90 1.8
652 325.5 43182.79 8651.64 1021.81 1.3
653 326.0 43432.46 8583.03 822.36 2.4
654 326.5 43504.55 8514.52 622.94 2.1
655 327.0 43661.48 8706.45 418.31 2.6
656 327.5 45001.28 8898.50 212.41 2.6
657 328.0 46799.83 8898.33 113.37 2.4
658 328.5 48617.13 8898.27 13.03 2.4
659 329.0 48958.56 9218.26 0.00 2.8
660 329.5 48480.16 9538.35 0.00 2.7
661 330.0 48267.15 9650.77 0.00 3.7
662 330.5 47720.67 9763.31 0.00 3.1
663 331.0 46591.15 10142.88 0.00 3.8
664 331.5 45240.62 10522.56 0.00 3.6
665 332.0 43759.87 10767.42 0.00 4.9
666 332.5 41971.31 11012.42 0.00 4.1
667 333.0 40134.40 11224.15 0.00 5.4
668 333.5 37714.42 11436.02 0.00 5.1
669 334.0 35298.38 12442.50 0.00 6.0
670 334.5 33300.64 13449.12 0.00 5.6
671 335.0 31069.07 13316.40 0.00 6.5
672 335.5 29476.79 13183.86 0.00 6.3
673 336.0 29093.07 11651.55 0.00 8.6
674 336.5 29347.65 11611.74 0.00 8.1
675 337.0 28994.50 11580.61 0.00 9.1
676 337.5 28282.24 11549.63 0.00 9.0
677 338.0 27729.80 11355.15 0.00 7.6
678 338.5 27730.84 11160.83 0.00 8.9
679 339.0 27341.18 11160.61 0.00 6.5
680 339.5 26529.27 11160.54 0.00 7.0
681 340.0 26093.24 11200.06 0.00 5.7
682 340.5 26113.02 11239.72 0.00 6.2
683 341.0 26690.22 10968.01 0.00 5.4
684 341.5 28052.74 10696.44 0.00 5.8
685 342.0 31416.09 10365.15 0.00 4.5
686 342.5 34787.33 10034.00 0.00 4.5
687 343.0 39082.04 9888.14 0.00 3.5
688 343.5 41398.64 9742.40 11.71 4.2
689 344.0 41975.87 10002.65 23.42 3.8
690 344.5 41836.83 10263.02 35.13 3.2
691 345.0 42345.99 10393.04 154.84 4.0
692 345.5 42323.36 10523.19 275.83 4.1
693 346.0 42320.47 10873.90 477.48 4.6
694 346.5 42082.77 11224.74 680.41 4.4
695 347.0 42007.86 11376.81 840.40 4.7
696 347.5 41839.22 11529.01 1001.67 5.1
697 348.0 41913.28 12045.19 1092.68 4.1
698 348.5 41690.38 12561.53 1183.69 5.0
699 349.0 41670.72 12503.92 1114.70 3.7
700 349.5 41443.86 12446.46 1047.02 3.6
701 350.0 41456.76 12790.47 860.99 3.8
702 350.5 41428.21 13134.65 673.68 4.0
703 351.0 41698.62 13052.75 503.29 4.0
704 351.5 42879.68 12971.02 334.21 4.0
705 352.0 44677.38 13019.31 179.45 3.8
706 352.5 47194.34 13067.77 26.01 3.6
707 353.0 48408.96 13113.87 0.00 3.2
708 353.5 48338.00 13160.12 0.00 3.4
709 354.0 48030.25 13274.60 0.00 3.1
710 354.5 47400.86 13389.26 0.00 3.3
711 355.0 46251.51 13461.82 0.00 3.1
712 355.5 45014.34 13534.54 0.00 2.9
713 356.0 43649.90 13574.00 0.00 2.7
714 356.5 41874.01 13613.63 0.00 2.7
715 357.0 39852.45 13531.73 0.00 2.3
716 357.5 37381.96 13450.01 0.00 2.4
717 358.0 35100.90 13279.86 0.00 3.2
718 358.5 33100.04 13109.89 0.00 3.1
719 359.0 30913.68 12924.31 0.00 3.0
720 359.5 29532.42 12738.90 0.00 3.3
721 360.0 29064.80 11928.98 0.00 4.9
722 360.5 29392.41 12112.02 0.00 4.3
723 361.0 29148.76 11385.97 0.00 4.7
724 361.5 28626.87 10660.07 0.00 4.8
725 362.0 28229.29 10276.01 0.00 4.5
726 362.5 28270.78 9892.08 0.00 4.8
727 363.0 27958.05 9234.49 0.00 3.7
728 363.5 27468.71 8577.03 0.00 3.8
729 364.0 27209.27 8069.49 0.00 3.6
730 364.5 27241.87 7562.06 0.00 3.5
731 365.0 27887.20 7127.35 0.00 3.8
732 365.5 29448.16 6692.74 0.00 3.7
733 366.0 32648.97 6619.81 0.00 4.1
734 366.5 36069.82 6546.98 0.00 3.9
735 367.0 40573.06 6440.98 0.00 3.4
736 367.5 42819.79 6335.06 20.78 3.9
737 368.0 43561.85 6385.67 42.85 2.2
738 368.5 43519.49 6436.36 63.63 2.7
739 369.0 44378.96 6354.63 171.40 3.0
740 369.5 44458.96 6272.97 279.16 2.7
741 370.0 44364.31 6354.46 511.56 3.8
742 370.5 44496.60 6436.03 745.23 3.4
743 371.0 44449.31 6535.16 890.60 5.5
744 371.5 44052.74 6634.37 1035.97 5.0
745 372.0 43922.57 6691.58 1112.51 6.2
746 372.5 43480.60 6748.88 1190.35 5.8
747 373.0 43191.57 6731.11 1164.34 4.4
748 373.5 42787.10 6713.42 1137.03 6.1
749 374.0 42849.33 6633.90 969.55 3.0
750 374.5 42499.13 6554.46 800.79 3.2
751 375.0 42675.82 6384.52 578.82 3.1
752 375.5 43582.67 6214.67 356.88 3.0
753 376.0 45235.47 6132.95 198.55 2.8
754 376.5 47632.25 6051.32 40.23 3.3
755 377.0 48614.11 6082.07 0.00 2.3
756 377.5 48540.18 6112.91 0.00 2.5
757 378.0 48522.50 6137.05 0.00 2.1
758 378.5 47853.59 6161.27 0.00 2.2
759 379.0 46680.47 6141.31 0.00 1.7
760 379.5 45357.36 6121.42 0.00 2.0
761 380.0 43885.25 6108.07 0.00 0.6
762 380.5 42124.03 6094.80 0.00 1.0
763 381.0 40448.65 6041.76 0.00 0.3
764 381.5 38363.77 5988.80 0.00 0.4
765 382.0 36601.55 5931.36 0.00 0.3
766 382.5 35048.50 5873.99 0.00 0.1
767 383.0 33092.87 5809.94 0.00 0.7
768 383.5 31816.09 5745.96 0.00 0.7
769 384.0 31296.14 5737.02 0.00 -0.5
770 384.5 31455.05 5706.12 0.00 -0.2
771 385.0 30967.66 5659.72 0.00 -0.7
772 385.5 30173.39 5613.38 0.00 -0.5
773 386.0 29633.69 5542.72 0.00 -0.4
774 386.5 29545.92 5472.13 0.00 -0.6
775 387.0 28837.49 5425.73 0.00 -0.4
776 387.5 28084.66 5379.39 0.00 -0.4
777 388.0 27697.90 5335.19 0.00 -0.3
778 388.5 27489.74 5291.07 0.00 -0.5
779 389.0 27569.71 5266.72 0.00 0.1
780 389.5 27832.24 5242.43 0.00 -0.1
781 390.0 29116.04 5301.85 0.00 0.5
782 390.5 30434.39 5361.34 0.00 0.4
783 391.0 32219.48 5193.70 0.00 0.2
784 391.5 33656.25 5026.13 25.92 0.2
785 392.0 35568.64 4979.74 53.13 0.1
786 392.5 37453.41 4933.42 79.05 0.0
787 393.0 39209.90 4946.55 225.47 0.6
788 393.5 40065.49 4959.74 370.59 0.3
789 394.0 40623.08 4946.42 544.20 1.7
790 394.5 40834.31 4933.16 719.09 1.0
791 395.0 40758.40 4884.58 896.55 2.1
792 395.5 40471.32 4836.05 1074.01 2.1
793 396.0 40248.38 4752.20 1154.28 3.3
794 396.5 39962.28 4668.41 1234.55 2.7
795 397.0 39512.38 4586.77 1186.57 3.7
796 397.5 39230.23 4505.19 1139.88 3.4
797 398.0 39264.83 4390.49 923.53 4.2
798 398.5 39164.24 4275.85 708.48 3.9
799 399.0 39604.41 4134.72 502.52 3.2
800 399.5 40165.95 3993.63 295.28 3.7
801 400.0 41375.82 3889.97 161.88 2.2
802 400.5 44158.62 3786.36 28.49 2.8
803 401.0 46352.32 3706.94 0.00 2.0
804 401.5 46499.43 3627.58 0.00 2.0
805 402.0 46037.69 3493.08 0.00 1.4
806 402.5 45249.32 3358.62 0.00 2.0
807 403.0 43738.61 3232.94 0.00 1.0
808 403.5 42066.07 3107.31 0.00 1.1
809 404.0 40900.73 3021.31 0.00 1.1
810 404.5 39589.35 2935.34 0.00 1.0
811 405.0 38198.02 2849.34 0.00 1.7
812 405.5 36782.03 2763.38 0.00 1.5
813 406.0 35557.47 2681.79 0.00 1.5
814 406.5 34381.25 2600.24 0.00 1.7
815 407.0 32726.44 2597.99 0.00 1.6
816 407.5 31641.99 2595.77 0.00 1.4
817 408.0 31262.12 2483.34 0.00 1.4
818 408.5 31430.92 2481.12 0.00 1.4
819 409.0 30968.15 2485.48 0.00 1.1
820 409.5 30086.98 2489.87 0.00 1.3
821 410.0 29450.53 2575.76 0.00 -0.5
822 410.5 29306.51 2661.67 0.00 0.5
823 411.0 28767.75 2727.72 0.00 -0.9
824 411.5 28015.84 2793.80 0.00 -0.7
825 412.0 27484.98 2815.78 0.00 -1.2
826 412.5 27099.18 2837.80 0.00 -0.9
827 413.0 26963.04 2888.41 0.00 -0.8
828 413.5 27040.06 2939.07 0.00 -1.0
829 414.0 27760.49 3018.32 0.00 -0.8
830 414.5 28319.08 3097.62 0.00 -0.7
831 415.0 29187.54 3196.70 0.00 -0.9
832 415.5 29842.85 3295.82 18.11 -0.9
833 416.0 31440.58 3405.91 36.21 -0.8
834 416.5 33555.43 3516.04 54.32 -0.8
835 417.0 35466.99 3615.10 268.98 -0.1
836 417.5 36881.19 3714.22 484.92 -0.8
837 418.0 37972.70 3824.29 712.48 0.8
838 418.5 38539.21 3934.41 940.02 0.6
839 419.0 38969.54 4020.25 1061.51 1.6
840 419.5 39266.64 4106.14 1184.29 1.3
841 420.0 39610.13 4207.39 1273.45 2.1
842 420.5 39674.34 4308.69 1362.60 1.8
843 421.0 39482.96 4420.94 1317.29 2.8
844 421.5 39218.55 4533.26 1271.99 2.4
845 422.0 39327.17 4647.71 1081.92 3.3
846 422.5 39427.89 4762.22 893.16 3.2
847 423.0 39831.58 4850.24 646.26 2.9
848 423.5 40640.88 4938.31 398.08 3.1
849 424.0 42252.49 4993.28 221.00 0.8
850 424.5 45025.64 5048.31 43.94 0.9
851 425.0 47056.69 5057.03 0.00 1.2
852 425.5 47069.60 5065.81 0.00 1.1
853 426.0 46464.72 4959.99 0.00 1.2
854 426.5 45460.17 4854.24 0.00 1.1
855 427.0 44335.21 4724.20 0.00 1.1
856 427.5 43127.35 4594.23 0.00 1.2
857 428.0 42063.57 4486.23 0.00 0.6
858 428.5 40519.18 4378.28 0.00 0.9
859 429.0 39179.06 4272.49 0.00 0.6
860 429.5 37233.99 4166.75 0.00 0.6
861 430.0 35445.82 4049.95 0.00 0.3
862 430.5 33453.36 3933.20 0.00 0.3
863 431.0 31147.07 3812.01 0.00 0.1
864 431.5 29950.03 3690.86 0.00 0.2
865 432.0 29822.77 3362.68 0.00 0.7
866 432.5 30245.21 3237.13 0.00 0.8
867 433.0 30113.01 3109.35 0.00 0.5
868 433.5 29581.13 2981.61 0.00 0.5
869 434.0 28977.20 2840.62 0.00 0.2
870 434.5 29188.44 2699.67 0.00 0.5
871 435.0 28845.05 2556.49 0.00 -0.6
872 435.5 28424.68 2413.35 0.00 -0.2
873 436.0 28252.02 2263.57 0.00 -1.0
874 436.5 28382.34 2113.83 0.00 -0.8
875 437.0 29207.44 1972.87 0.00 -1.5
876 437.5 30779.63 1831.94 0.00 -1.2
877 438.0 34461.83 1651.36 0.00 -1.9
878 438.5 38194.38 1470.80 0.00 -1.8
879 439.0 42726.34 1400.32 0.00 -1.8
880 439.5 45115.72 1329.85 25.81 -1.7
881 440.0 45868.81 1246.16 50.34 -1.4
882 440.5 45912.31 1162.49 76.14 -1.8
883 441.0 46810.49 1083.20 269.72 -0.4
884 441.5 46998.08 1003.94 463.28 -1.3
885 442.0 46868.87 935.67 723.93 0.8
886 442.5 46709.07 867.42 985.84 0.1
887 443.0 46579.86 823.37 1157.41 2.4
888 443.5 46421.04 779.33 1327.68 1.7
889 444.0 46564.22 761.71 1344.39 3.0
890 444.5 46386.65 744.09 1359.82 2.7
891 445.0 46257.44 730.87 1248.81 2.6
892 445.5 46126.25 717.66 1137.82 2.8
893 446.0 46307.93 706.63 942.98 2.6
894 446.5 46193.52 695.62 749.45 2.5
895 447.0 46409.73 691.20 519.82 2.1
896 447.5 47497.42 686.80 290.21 2.5
897 448.0 48837.76 704.39 162.51 1.8
898 448.5 50670.59 722.00 36.11 1.9
899 449.0 51720.79 750.60 0.00 1.8
900 449.5 51414.92 779.21 0.00 1.7
901 450.0 50847.51 810.02 0.00 1.3
902 450.5 50227.79 840.83 0.00 1.4
903 451.0 49611.03 871.63 0.00 1.2
904 451.5 48839.32 902.43 0.00 1.3
905 452.0 47335.28 944.23 0.00 1.2
906 452.5 45622.01 986.05 0.00 1.1
907 453.0 43507.03 1019.04 0.00 0.4
908 453.5 41139.39 1052.05 0.00 0.8
909 454.0 39097.44 1093.85 0.00 -0.7
910 454.5 36746.56 1135.66 0.00 0.0
911 455.0 34363.11 1184.06 0.00 -1.3
912 455.5 32937.00 1232.47 0.00 -1.2
913 456.0 32693.27 1329.28 0.00 -2.5
914 456.5 33021.99 1333.67 0.00 -1.8
915 457.0 32769.38 1355.65 0.00 -3.5
916 457.5 32242.39 1377.65 0.00 -3.2
917 458.0 31755.86 1417.24 0.00 -4.5
918 458.5 31780.59 1456.84 0.00 -4.2
919 459.0 31478.63 1518.43 0.00 -4.3
920 459.5 30808.52 1580.04 0.00 -4.4
921 460.0 30527.29 1670.23 0.00 -4.5
922 460.5 30643.80 1760.44 0.00 -4.3
923 461.0 31271.57 1901.24 0.00 -4.2
924 461.5 32536.94 2042.06 0.00 -4.5
925 462.0 36008.22 2136.64 0.00 -3.4
926 462.5 39686.79 2231.25 0.00 -3.9
927 463.0 44063.17 2328.02 0.00 -3.8
928 463.5 46143.82 2424.82 0.00 -3.6
929 464.0 46768.66 2497.39 57.96 -2.8
930 464.5 46642.40 2569.98 115.92 -3.5
931 465.0 47467.61 2602.93 341.30 -1.3
932 465.5 47636.46 2635.92 567.94 -2.1
933 466.0 47531.92 2858.10 780.41 -0.4
934 466.5 47354.34 3080.30 992.85 -0.7
935 467.0 47197.48 3163.85 1018.56 0.4
936 467.5 47027.80 3247.43 1044.27 0.1
937 468.0 46973.59 3335.38 1012.04 1.0
938 468.5 46652.89 3423.36 979.81 0.8
939 469.0 46506.89 3495.89 912.82 1.1
940 469.5 46328.32 3568.47 845.83 1.0
941 470.0 46368.86 3663.01 736.37 1.2
942 470.5 46247.54 3757.58 628.21 1.1
943 471.0 46403.56 3880.70 463.41 1.5
944 471.5 47579.18 4003.88 298.63 1.5
945 472.0 48853.50 4142.40 171.19 1.0
946 472.5 50539.41 4280.96 43.76 1.3
947 473.0 51273.84 4432.66 0.00 1.1
948 473.5 51034.08 4584.43 0.00 1.1
949 474.0 50757.80 4639.34 0.00 0.5
950 474.5 50948.38 4694.30 0.00 0.7
951 475.0 50314.79 4703.01 0.00 0.5
952 475.5 48604.35 4711.77 0.00 0.5
953 476.0 47434.80 4674.29 0.00 0.7
954 476.5 45446.99 4636.87 0.00 0.5
955 477.0 43303.22 4546.60 0.00 0.6
956 477.5 40997.58 4456.38 0.00 0.4
957 478.0 38749.17 4403.50 0.00 0.9
958 478.5 36346.78 4350.69 0.00 0.8
959 479.0 33766.71 4311.01 0.00 0.8
960 479.5 32341.48 4271.40 0.00 1.0
961 480.0 32020.74 3776.44 0.00 0.2
962 480.5 32300.13 3607.06 0.00 0.3
963 481.0 32204.44 3569.60 0.00 0.4
964 481.5 31585.61 3532.19 0.00 0.3
965 482.0 31096.08 3419.95 0.00 0.8
966 482.5 31185.96 3307.77 0.00 0.5
967 483.0 30612.53 3292.31 0.00 1.3
968 483.5 30196.04 3276.89 0.00 1.1
969 484.0 29876.29 3296.63 0.00 1.6
970 484.5 29959.25 3316.40 0.00 1.5
971 485.0 30474.55 3157.99 0.00 1.8
972 485.5 31899.92 2999.63 0.00 1.7
973 486.0 35185.91 2968.79 0.00 1.8
974 486.5 38880.56 2937.98 0.00 1.8
975 487.0 43283.93 2913.74 0.00 1.7
976 487.5 45465.43 2889.53 9.00 1.8
977 488.0 46207.78 2929.05 18.00 1.8
978 488.5 46251.29 2968.62 26.99 1.8
979 489.0 47248.31 2830.03 92.54 1.9
980 489.5 47539.58 2691.48 156.80 1.8
981 490.0 47912.77 2528.71 237.76 2.2
982 490.5 47977.01 2365.98 317.43 2.0
983 491.0 48081.72 2196.63 426.64 2.6
984 491.5 48173.60 2027.30 537.14 2.3
985 492.0 48395.78 1915.13 546.11 2.6
986 492.5 48152.05 1802.98 553.80 2.5
987 493.0 48197.53 1712.80 502.38 2.3
988 493.5 48024.87 1622.64 449.68 2.5
989 494.0 48092.07 1541.26 391.85 2.2
990 494.5 47877.96 1459.90 332.74 2.3
991 495.0 47834.60 1437.89 264.64 2.1
992 495.5 48667.79 1415.89 196.54 2.3
993 496.0 49749.73 1407.07 116.89 1.8
994 496.5 51233.42 1398.26 38.53 2.0
995 497.0 51679.68 1407.03 0.00 1.8
996 497.5 51431.02 1415.82 0.00 1.8
997 498.0 51016.52 1402.60 0.00 1.6
998 498.5 50978.10 1389.40 0.00 1.7
999 499.0 50242.79 1380.58 0.00 1.5
1000 499.5 49235.04 1371.78 0.00 1.5
1001 500.0 47615.27 1360.76 0.00 1.3
1002 500.5 45794.13 1349.76 0.00 1.4
1003 501.0 43820.96 1325.55 0.00 1.2
1004 501.5 41328.57 1301.36 0.00 1.3
1005 502.0 39143.16 1277.15 0.00 1.1
1006 502.5 36895.55 1252.97 0.00 1.1
1007 503.0 34331.07 1252.95 0.00 1.0
1008 503.5 32888.95 1252.94 0.00 0.9
1009 504.0 32711.32 1252.91 0.00 1.7
1010 504.5 32996.65 1266.09 0.00 1.6
1011 505.0 32810.14 1266.07 0.00 1.6
1012 505.5 32235.68 1266.06 0.00 1.5
1013 506.0 31837.92 1294.61 0.00 1.5
1014 506.5 31892.27 1323.17 0.00 1.5
1015 507.0 31513.26 1316.56 0.00 1.4
1016 507.5 30897.34 1309.95 0.00 1.4
1017 508.0 30583.48 1320.92 0.00 1.4
1018 508.5 30611.18 1331.90 0.00 1.2
1019 509.0 31191.66 1309.89 0.00 1.1
1020 509.5 32398.00 1287.91 0.00 1.0
1021 510.0 35876.75 1312.06 0.00 0.9
1022 510.5 39429.55 1336.23 0.00 0.7
1023 511.0 43678.29 1344.99 0.00 0.6
1024 511.5 45604.29 1353.77 19.24 0.3
1025 512.0 46200.61 1402.10 39.77 0.1
1026 512.5 46056.56 1450.43 59.01 0.2
1027 513.0 46914.47 1489.97 197.53 0.4
1028 513.5 47214.65 1529.51 334.77 0.6
1029 514.0 47026.18 1529.48 498.92 0.8
1030 514.5 46849.56 1529.47 661.78 1.3
1031 515.0 46810.15 1542.63 806.67 1.7
1032 515.5 46683.87 1555.80 950.27 2.6
1033 516.0 46550.68 1555.77 1025.89 3.2
1034 516.5 46217.09 1555.76 1102.79 3.8
1035 517.0 46062.19 1544.74 1025.80 3.7
1036 517.5 45990.20 1533.75 948.83 3.5
1037 518.0 46202.52 1544.70 776.98 3.7
1038 518.5 46148.30 1555.68 605.15 3.5
1039 519.0 46203.66 1645.74 473.07 3.5
1040 519.5 47030.00 1735.82 341.01 3.4
1041 520.0 48064.64 1867.61 197.42 3.0
1042 520.5 49766.61 1999.43 55.12 2.4
1043 521.0 51070.76 2135.62 0.00 1.8
1044 521.5 51172.53 2271.83 0.00 0.7
1045 522.0 51031.44 2350.88 0.00 0.6
1046 522.5 50726.49 2429.96 0.00 0.8
1047 523.0 50129.32 2506.80 0.00 0.7
1048 523.5 48925.04 2583.68 0.00 0.3
1049 524.0 47632.89 2667.12 0.00 0.5
1050 524.5 45490.76 2750.59 0.00 -0.5
1051 525.0 43820.51 2812.05 0.00 -0.8
1052 525.5 41387.15 2873.54 0.00 -2.0
1053 526.0 38915.28 2948.19 0.00 -2.4
1054 526.5 36882.70 3022.86 0.00 -2.4
1055 527.0 34481.89 3121.65 0.00 -2.6
1056 527.5 33008.06 3220.49 0.00 -2.7
1057 528.0 32720.84 3176.49 0.00 -4.3
1058 528.5 33021.99 3259.95 0.00 -4.2
1059 529.0 32753.52 3363.13 0.00 -4.5
1060 529.5 32091.16 3466.35 0.00 -4.3
1061 530.0 31628.21 3624.44 0.00 -4.6
1062 530.5 31622.34 3782.58 0.00 -4.7
1063 531.0 31246.27 4010.94 0.00 -4.6
1064 531.5 30645.11 4239.36 0.00 -4.5
1065 532.0 30222.63 4553.39 0.00 -4.3
1066 532.5 30197.01 4867.46 0.00 -4.9
1067 533.0 30821.97 5104.58 0.00 -4.8
1068 533.5 32138.97 5341.77 0.00 -4.4
1069 534.0 35279.38 5528.36 0.00 -4.4
1070 534.5 38801.86 5715.02 0.00 -4.6
1071 535.0 43177.30 5947.72 0.00 -4.4
1072 535.5 45150.84 6180.49 49.93 -3.9
1073 536.0 45966.37 6338.51 99.86 -3.7
1074 536.5 46009.88 6496.60 149.78 -3.6
1075 537.0 46641.79 6643.63 382.75 -3.5
1076 537.5 46629.03 6790.73 614.42 -2.9
1077 538.0 46132.53 6964.10 934.39 -2.2
1078 538.5 45671.57 7137.55 1255.61 -1.4
1079 539.0 45296.49 7453.66 1419.38 -0.7
1080 539.5 44957.95 7769.85 1583.14 0.1
1081 540.0 44831.65 7796.06 1565.16 0.5
1082 540.5 44587.88 7822.36 1545.90 1.5
1083 541.0 44382.61 7806.84 1380.75 2.3
1084 541.5 44058.86 7791.41 1216.91 2.9
1085 542.0 44248.49 7648.52 1019.80 3.4
1086 542.5 44154.77 7505.74 821.44 3.3
1087 543.0 44140.04 7632.95 565.52 2.8
1088 543.5 44801.57 7760.27 308.33 3.0
1089 544.0 46232.18 7575.67 173.99 3.2
1090 544.5 48570.08 7391.17 39.66 3.2
1091 545.0 49888.15 7586.45 0.00 3.3
1092 545.5 49772.72 7781.83 0.00 3.8
1093 546.0 49040.26 7711.42 0.00 4.0
1094 546.5 48147.85 7641.11 0.00 4.4
1095 547.0 46892.13 7669.51 0.00 4.5
1096 547.5 45421.18 7698.00 0.00 4.6
1097 548.0 43613.57 7759.33 0.00 4.7
1098 548.5 41872.10 7820.76 0.00 4.7
1099 549.0 40004.25 7888.67 0.00 4.9
1100 549.5 37906.36 7956.68 0.00 5.1
1101 550.0 35882.51 7936.77 0.00 5.1
1102 550.5 34053.14 7916.96 0.00 5.2
1103 551.0 32152.69 7908.03 0.00 5.3
1104 551.5 30945.30 7899.20 0.00 4.8
1105 552.0 30640.28 8305.19 0.00 5.8
1106 552.5 30750.91 8478.57 0.00 5.5
1107 553.0 30417.26 8149.11 0.00 5.2
1108 553.5 29505.05 7819.76 0.00 4.6
1109 554.0 28878.18 7797.65 0.00 4.4
1110 554.5 28862.43 7775.65 0.00 4.1
1111 555.0 28420.17 7749.17 0.00 4.0
1112 555.5 27649.14 7722.77 0.00 3.9
1113 556.0 27059.77 7830.18 0.00 3.7
1114 556.5 26812.00 7937.70 0.00 3.2
1115 557.0 26845.62 7823.41 0.00 3.1
1116 557.5 27238.61 7709.21 0.00 2.9
1117 558.0 28681.10 7614.67 0.00 2.9
1118 558.5 29885.66 7520.24 0.00 2.7
1119 559.0 31743.81 7506.92 0.00 2.5
1120 559.5 33027.36 7493.70 46.00 2.5
1121 560.0 34882.57 7287.23 90.71 2.7
1122 560.5 36748.64 7080.86 136.70 2.9
1123 561.0 38112.18 7144.38 385.81 3.2
1124 561.5 38631.57 7207.99 634.90 3.6
1125 562.0 38780.72 7260.52 922.28 4.2
1126 562.5 38495.45 7313.15 1209.65 5.0
1127 563.0 38324.71 7337.16 1378.20 5.0
1128 563.5 38104.60 7361.25 1546.74 5.6
1129 564.0 37690.97 7319.41 1611.81 5.7
1130 564.5 37262.54 7277.67 1676.88 6.2
1131 565.0 36910.13 7150.23 1598.90 6.3
1132 565.5 36701.86 7022.90 1520.94 6.3
1133 566.0 36769.06 6746.25 1338.27 6.2
1134 566.5 36947.83 6469.68 1156.89 6.2
1135 567.0 37451.43 6125.02 860.61 6.2
1136 567.5 38064.62 5780.43 564.35 6.3
1137 568.0 39441.03 5530.15 330.68 5.9
1138 568.5 42218.47 5279.94 97.03 5.3
1139 569.0 45417.51 5126.23 0.00 4.8
1140 569.5 46177.84 4972.58 0.00 4.4
1141 570.0 45544.04 4897.88 0.00 3.9
1142 570.5 44719.69 4823.24 0.00 3.7
1143 571.0 43215.05 4766.10 0.00 3.7
1144 571.5 41580.08 4709.01 0.00 3.4
1145 572.0 40346.95 4671.62 0.00 2.8
1146 572.5 39149.37 4634.29 0.00 3.0
1147 573.0 37727.65 4592.51 0.00 3.3
